
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-02:09:52-13508)	
8999.722	0	8675.828	0	10200	0	9184.788	170	9184.788	99.7159999999999793	9184.788	0	9184.788	101.7159999999999793		
9083.072	0	8725.861	0	10260	0	9237.254	172	9237.254	57.66100000000000115	9237.254	3	9237.254	65.66100000000000115		
9166.646	0	8731.185	0	10320	0	9309.298	166	9309.298	345.026999999999928	9309.298	1	9309.298	349.026999999999928		
9171.593	0	8859.078	0	10380	0	9387.673	173	9387.673	144.9889999999999753	9387.673	0	9387.673	146.9889999999999753		
9240.684	0	8960.271	0	10440	0	9438.057	171	9438.057	265.4109999999999437	9438.057	2	9438.057	271.4109999999999437		
9344.075	0	8984.936	0	10500	0	9538.344	175	9538.344	47.878	9538.344	0	9538.344	49.878		
9488.466	0	8996.225	0	10560	0	9600.881	177	9600.881	91.1749999999999826	9600.881	3	9600.881	99.1749999999999826		
9496.727	0	8999.722	0	10620	0	9613.087	178	9613.087	96.262	9613.087	4	9613.087	106.262		
9501.706	0	9083.072	0	10680	0	9661.902	180	9661.902	98.1099999999999848	9661.902	5	9661.902	110.1099999999999848		
9506.825	0	9166.646	0	10740	0	9676.631	176	9676.631	173.903999999999996	9676.631	2	9676.631	179.903999999999996		
9546.687	0	9171.593	0	10800	0	9677.811	179	9677.811	129.1239999999999663	9677.811	0	9677.811	131.1239999999999663		
9551.792	0	9240.684	0	10860	0	9688.065	174	9688.065	339.990000000000008	9688.065	1	9688.065	343.9900000000000077		
9673.792	0	9344.075	0	10920	0	9738.779	181	9738.779	56.98699999999999455	9738.779	3	9738.779	64.98699999999999455		
9681.615	0	9488.466	0	10980	0	9795.775	182	9795.775	112.1599999999999962	9795.775	0	9795.775	114.1599999999999962		
9722.527	0	9496.727	0	11040	0	9812.109	183	9812.109	85.5819999999999933	9812.109	1	9812.109	89.58199999999999325		
